"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"2008-05-08",139.740005493164,140.320007324219,138.979995727539,139.160003662109,178321200,100.435844421387
"2008-05-09",138.600006103516,139.389999389648,138.449996948242,138.899993896484,152588200,100.248191833496
"2008-05-12",139.25,140.559997558594,138.729995727539,140.460006713867,147865900,101.374099731445
"2008-05-13",140.800003051758,140.889999389648,139.729995727539,140.479995727539,159132200,101.388511657715
"2008-05-14",141.070007324219,142.199996948242,140.460006713867,140.770004272461,181910800,101.59782409668
"2008-05-15",141.039993286133,142.630004882812,140.830001831055,142.529998779297,166927000,102.86808013916
"2008-05-16",142.860000610352,142.869995117188,141.610000610352,142.660003662109,204236800,102.961883544922
"2008-05-19",142.809997558594,144.300003051758,142.300003051758,143.050003051758,165664400,103.24341583252
"2008-05-20",142.270004272461,142.339996337891,141,141.889999389648,178552100,102.406150817871
"2008-05-21",141.809997558594,142.119995117188,139,139.490005493164,252724800,100.673988342285
"2008-05-22",139.429992675781,140.169998168945,139,139.509994506836,170820400,100.688430786133
"2008-05-23",139.050003051758,139.660003662109,137.520004272461,137.639999389648,181376400,99.3388290405273
"2008-05-27",137.800003051758,139,137.529998779297,138.660003662109,168322900,100.074989318848
"2008-05-28",139.169998168945,140,138,139.300003051758,181288100,100.536911010742
"2008-05-29",139.130004882812,140.929992675781,139.080001831055,140,173927200,101.042060852051
"2008-05-30",140.470001220703,140.740005493164,139.940002441406,140.350006103516,117362000,101.29468536377
"2008-06-02",139.830001831055,139.860000610352,138,138.899993896484,181069900,100.248191833496
"2008-06-03",139.300003051758,139.619995117188,137.229995727539,138.089996337891,271965700,99.6635818481445
"2008-06-04",137.699996948242,139.160003662109,137.460006713867,138.020004272461,246637700,99.6130599975586
"2008-06-05",138.580001831055,140.889999389648,138.320007324219,140.779998779297,237867100,101.605056762695
"2008-06-06",139.550003051758,139.800003051758,136.220001220703,136.289993286133,384276300,98.3644790649414
"2008-06-09",136.860000610352,137.5,135.410003662109,136.619995117188,228263900,98.6026306152344
"2008-06-10",135.669998168945,137.100006103516,135.350006103516,135.940002441406,260234900,98.1118316650391
"2008-06-11",135.970001220703,136.259994506836,133.929992675781,133.940002441406,283890100,96.6683959960938
"2008-06-12",134.600006103516,135.869995117188,133.520004272461,134.449996948242,252791800,97.0365142822266
"2008-06-13",135.169998168945,136.520004272461,134.419998168945,136.149993896484,244726900,98.2634353637695
"2008-06-16",135.550003051758,136.929992675781,135.460006713867,136.229995727539,185832500,98.321174621582
"2008-06-17",137.070007324219,137.119995117188,135.369995117188,135.570007324219,191707700,97.8448181152344
"2008-06-18",134.690002441406,135.520004272461,133.710006713867,134.25,265893000,96.8921203613281
"2008-06-19",134.149993896484,135.240005493164,133.5,134.419998168945,304204900,97.0148468017578
"2008-06-20",132.839996337891,133.089996337891,131.220001220703,131.580001831055,289275700,95.4401092529297
"2008-06-23",132.089996337891,132.229995727539,131.320007324219,131.449996948242,165096400,95.3458023071289
"2008-06-24",131.050003051758,132.440002441406,130.190002441406,131.190002441406,267300600,95.1572418212891
"2008-06-25",131.720001220703,133.399993896484,131.240005493164,131.809997558594,287853900,95.6069488525391
"2008-06-26",130.570007324219,131.419998168945,128.080001831055,128.229995727539,297775000,93.0102310180664
"2008-06-27",128.279998779297,128.860000610352,127.040000915527,127.529998779297,303423400,92.5024948120117
"2008-06-30",127.889999389648,128.910003662109,127.300003051758,127.980003356934,258842600,92.8288955688477
"2008-07-01",126.519996643066,128.470001220703,125.930000305176,128.380004882812,388622000,93.1190567016602
"2008-07-02",128.789993286133,129.160003662109,125.949996948242,126.180000305176,288064600,91.5233001708984
"2008-07-03",127.110000610352,127.110000610352,124.98999786377,126.309997558594,239352500,91.6175842285156
"2008-07-07",126.790000915527,127.339996337891,123.919998168945,125.019996643066,372427300,90.6819152832031
"2008-07-08",124.98999786377,127.389999389648,124.199996948242,127.23999786377,375973700,92.2921371459961
"2008-07-09",127.5,127.73999786377,124.389999389648,124.790000915527,336729400,90.5150909423828
"2008-07-10",124.430000305176,125.790000915527,123.580001831055,125.300003051758,436475700,90.8850402832031
"2008-07-11",123.970001220703,125.900001525879,122.48999786377,123.839996337891,481124600,89.8259963989258
"2008-07-14",125.26000213623,125.5,122.400001525879,122.720001220703,322720800,89.0136260986328
"2008-07-15",121.800003051758,123.48999786377,120.019996643066,120.98999786377,502502500,87.7587661743164
"2008-07-16",121.449996948242,124.569999694824,121.099998474121,123.959999084473,371642900,89.9130325317383
"2008-07-17",125.139999389648,126.26000213623,124.089996337891,125.199996948242,375490600,90.8124465942383
"2008-07-18",126.169998168945,126.419998168945,125.150001525879,125.980003356934,267030100,91.3782348632812
"2008-07-21",126.51000213623,126.800003051758,125.190002441406,126.050003051758,222863000,91.4290390014648
"2008-07-22",125.150001525879,127.800003051758,124.849998474121,127.480003356934,296904200,92.4662475585938
"2008-07-23",127.889999389648,129.149993896484,127.550003051758,128.169998168945,311698400,92.9667282104492
"2008-07-24",128.339996337891,128.410003662109,125.160003662109,125.51000213623,248634500,91.0373382568359
"2008-07-25",125.889999389648,126.48999786377,125.169998168945,125.480003356934,219131000,91.0155487060547
"2008-07-28",125.51000213623,126.059997558594,123.419998168945,123.639999389648,205201300,89.6809310913086
"2008-07-29",123.980003356934,126.379997253418,123.639999389648,126.279998779297,261505600,91.5958404541016
"2008-07-30",127.110000610352,128.600006103516,126.279998779297,128.529998779297,354710000,93.2278213500977
"2008-07-31",127.400001525879,128.570007324219,126.629997253418,126.830001831055,277402100,91.994758605957
"2008-08-01",127.120002746582,127.279998779297,125.459999084473,126.160003662109,248690900,91.5087814331055
"2008-08-04",126.040000915527,126.139999389648,124.76000213623,124.98999786377,188239600,90.6601486206055
"2008-08-05",126.019996643066,128.559997558594,124.970001220703,128.360000610352,251577600,93.1045303344727
"2008-08-06",128.020004272461,129.300003051758,127.480003356934,128.929992675781,209555400,93.5179824829102
"2008-08-07",127.959999084473,128.440002441406,126.540000915527,127.01000213623,246312500,92.1253356933594
"2008-08-08",126.580001831055,129.929992675781,126.379997253418,129.369995117188,260811700,93.8371276855469
"2008-08-11",129.470001220703,131.509994506836,129.229995727539,130.710006713867,249425800,94.8090896606445
"2008-08-12",130.279998779297,130.699996948242,128.729995727539,129.350006103516,213200800,93.8226318359375
"2008-08-13",128.789993286133,129.649993896484,127.669998168945,128.570007324219,256393200,93.2568893432617
"2008-08-14",127.839996337891,130.279998779297,127.75,129.539993286133,239555300,93.96044921875
"2008-08-15",129.929992675781,130.5,129.300003051758,130.169998168945,181000800,94.4174194335938
"2008-08-18",130.429992675781,130.479995727539,127.660003662109,128.389999389648,172275100,93.1262741088867
"2008-08-19",127.419998168945,127.690002441406,126.529998779297,126.98999786377,194673700,92.1108245849609
"2008-08-20",127.389999389648,127.949996948242,126.339996337891,127.580001831055,225498200,92.5387954711914
"2008-08-21",126.75,128.440002441406,126.599998474121,127.800003051758,180609800,92.6983489990234
"2008-08-22",128.669998168945,129.649993896484,127.800003051758,129.649993896484,167715300,94.0402374267578
"2008-08-25",128.800003051758,129.649993896484,126.75,127.019996643066,171936900,92.1325988769531
"2008-08-26",127.019996643066,127.870002746582,126.580001831055,127.389999389648,159117200,92.4009628295898
"2008-08-27",127.550003051758,128.830001831055,127.300003051758,128.630004882812,171032800,93.3003845214844
"2008-08-28",129.279998779297,130.339996337891,129.110000610352,130.190002441406,167537100,94.431884765625
"2008-08-29",129.729995727539,130.139999389648,128.509994506836,128.789993286133,189195800,93.4164352416992
"2008-09-02",130.029998779297,130.710006713867,127.519996643066,127.98999786377,252364900,92.8361740112305
"2008-09-03",127.879997253418,128.5,126.930000305176,127.879997253418,251947000,92.7563934326172
"2008-09-04",126.970001220703,127.230003356934,123.959999084473,124.029998779297,340042500,89.9638366699219
"2008-09-05",123.290000915527,124.949996948242,122,124.419998168945,289503400,90.2466812133789
"2008-09-08",128.039993286133,128.240005493164,124.419998168945,126.98999786377,364075300,92.1108245849609
"2008-09-09",127.099998474121,127.360000610352,122.800003051758,123.220001220703,377326800,89.3763046264648
"2008-09-10",123.889999389648,124.900001525879,122.550003051758,123.720001220703,298916600,89.7389602661133
"2008-09-11",122.120002746582,125.73999786377,121.599998474121,125.51000213623,375369400,91.0373382568359
"2008-09-12",124.290000915527,126.209999084473,123.830001831055,126.089996337891,297851200,91.4580154418945
"2008-09-15",121.629997253418,125.650001525879,119.889999389648,120.089996337891,483607000,87.1059799194336
"2008-09-16",117.199996948242,122.319999694824,117,122.099998474121,581744300,88.5639038085938
"2008-09-17",119.639999389648,121.849998474121,116,116.610000610352,624095600,84.5818023681641
"2008-09-18",118.050003051758,121.790000915527,113.800003051758,120.069999694824,776114700,87.0914535522461
"2008-09-19",126.699996948242,128,123.330001831055,124.120002746582,501087800,90.5501937866211
"2008-09-22",124.449996948242,124.75,120.360000610352,121.309997558594,249966500,88.5001983642578
"2008-09-23",120.849998474121,122.019996643066,118.279998779297,118.550003051758,327470400,86.4867172241211
"2008-09-24",119.349998474121,120,117.790000915527,118.930000305176,311818400,86.7639083862305
"2008-09-25",119.400001525879,121.910003662109,118.440002441406,120.790000915527,328253000,88.1208648681641
"2008-09-26",118.830001831055,121.5,118.51000213623,120.849998474121,285917400,88.1646118164062
"2008-09-29",119.139999389648,119.339996337891,110.970001220703,111.379997253418,459562300,81.2559127807617
"2008-09-30",113.51000213623,116.800003051758,110.529998779297,115.98999786377,328154400,84.6190719604492
"2008-10-01",115.269996643066,116.690002441406,113.949996948242,116.059997558594,332783000,84.6701354980469
"2008-10-02",114.949996948242,115.110000610352,111.059997558594,111.849998474121,365337800,81.5987701416016
"2008-10-03",112.860000610352,115.449996948242,109.680000305176,110.339996337891,461798000,80.497184753418
"2008-10-06",107.150001525879,107.620002746582,100.639999389648,104.720001220703,610637500,76.3971633911133
"2008-10-07",106.839996337891,107.330001831055,99.6500015258789,100.029998779297,540012100,72.9756317138672
"2008-10-08",97.5199966430664,102.180000305176,96.8099975585938,97.5100021362305,725414800,71.1372222900391
"2008-10-09",99.6600036621094,100.620002746582,90.25,90.6999969482422,534485200,66.1690368652344
"2008-10-10",86.7600021362305,93.9400024414062,83.5800018310547,88.5,871026300,64.564079284668
"2008-10-13",93.870002746582,101.349998474121,89.9499969482422,101.349998474121,455584000,73.9386138916016
"2008-10-14",104.699996948242,105.529998779297,97.1100006103516,99.8499984741211,546268300,72.8443374633789
"2008-10-15",97.4599990844727,97.8000030517578,89.7099990844727,90.0199966430664,484627500,65.672981262207
"2008-10-16",91.2900009155273,94.7699966430664,86.5400009155273,93.7699966430664,708811200,68.4087677001953
"2008-10-17",91.9899978637695,98.5899963378906,91.6500015258789,93.2099990844727,476649000,68.0002059936523
"2008-10-20",95.3499984741211,99.0999984741211,94.0899963378906,98.8099975585938,321294200,72.0856018066406
"2008-10-21",96.9700012207031,98.6399993896484,95.2200012207031,95.8600006103516,356502000,69.933464050293
"2008-10-22",93.1999969482422,95.8600006103516,87.5299987792969,90.6399993896484,516168000,66.1252899169922
"2008-10-23",90.2900009155273,92.4499969482422,85.8099975585938,91.6900024414062,634666400,66.8913192749023
"2008-10-24",84.0599975585938,89.9199981689453,84,87.0400009155273,545812600,63.4989471435547
"2008-10-27",85.9700012207031,89.5100021362305,83.6999969482422,83.9499969482422,397288600,61.244686126709
"2008-10-28",87.3399963378906,94.2399978637695,84.5299987792969,93.7600021362305,639939500,68.4014663696289
"2008-10-29",93.7699966430664,97.1699981689453,92.0999984741211,93.0800018310547,531270100,67.9053802490234
"2008-10-30",95.7799987792969,96.5400009155273,92.9000015258789,96.3000030517578,414582100,70.2544860839844
"2008-10-31",95.0800018310547,98.5699996948242,94.4800033569336,96.8300018310547,411394000,70.6411285400391
"2008-11-03",96.7799987792969,97.6900024414062,95.9499969482422,97.1100006103516,205419400,70.8453979492188
"2008-11-04",99.0599975585938,100.860000610352,96.7099990844727,100.410003662109,346793400,73.2528762817383
"2008-11-05",99.1999969482422,100.709999084473,95,96.1900024414062,387844100,70.1742630004883
"2008-11-06",94.4599990844727,95.4400024414062,90.0599975585938,90.8600006103516,477721900,66.285774230957
